reference	sample	size	ex.itsx	ex.wirt	ex.lichen	ex.fun	ex.liquenicola	ex.tra
ITA87PB02EOF4F	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02DISHK	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02ERA48	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DBAL5	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DRUVX	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C4MTU	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DRROS	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DR94Y	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DOWS0	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DMGRY	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DM4SZ	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DHMEK	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02ERL9M	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DUKWA	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DMEQU	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DJP38	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EF8MX	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02CXM1R	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02C915O	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02D06H8	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DV2AH	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C9AAS	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02CW479	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C0X6P	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EUVVZ	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C5EHR	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EOJJ7	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EBBX4	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DDNFS	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02DGE86	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EWBFE	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02CXXSM	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DN0TT	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02CYGXC	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DA96T	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C1YDG	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C71CX	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02C99DY	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02C2D8E	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DHETT	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DX1X6	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DW29E	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EAW6D	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02C56JA	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DZYQH	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EJUSE	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02D3C65	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EGT0K	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02ENAJJ	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DQQOW	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DN7FA	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02C7NBP	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02EFA7Q	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DWFDS	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02ENE14	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D0PVZ	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DGB6I	Teph_atr+Sky_teph+A280	1	0	0	0	1	0	0
ITA87PB02EISHU	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02DCUU6	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EUN72	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EHDS0	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DIHRU	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EFAFR	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DYEC4	Teph_atr+Sky_teph+A280	1	0	0	0	1	0	0
ITA87PB02D45U0	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EM8FX	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02EL0C7	Teph_atr+Sky_teph+A280	1	0	0	0	1	0	0
ITA87PB02DYD8A	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EWXC8	Teph_atr+Sky_teph+A280	1	0	0	0	1	0	0
ITA87PB02DT5FW	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DWLAK	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EC91M	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EMG5O	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D84OE	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DK3JH	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D9NS2	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DXA7D	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DP36O	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C7CQR	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DDP2W	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DZ3FC	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02CX4PJ	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DIUJ8	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02CXL1K	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DO4RX	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02ECJ1K	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02DF4EH	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DWPA7	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EFGO9	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D9L54	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DIBH7	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DBT01	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DHZN5	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02CXEAG	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C957S	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DV9IW	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D9J24	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EL2J4	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DWK7A	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DOOHY	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DGYH7	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EVD05	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EBFU4	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DKUS6	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DBZQJ	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D3OMW	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02C73PZ	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02CXI3C	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02D87QU	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DQAR2	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DHBVU	Teph_atr+Sky_teph+A280	1	0	0	0	1	0	0
ITA87PB02EGY0O	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02EHO1L	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DCVO1	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02EIEEH	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C5AN8	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DLZEG	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02C80LE	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EUQA1	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D7EPV	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EHI2O	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DV71G	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02ER3PZ	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D2I9H	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DT1AE	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DYLLP	Teph_atr+Sky_teph+A280	1	0	0	1	0	0	1
ITA87PB02D832Q	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D136S	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02ESKMV	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02EO746	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C3K6K	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C4WJ6	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DDDC8	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DC1FE	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EVGIN	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D2RYR	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DDK0I	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EEX8R	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02DUBSB	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D03LR	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02ESH0X	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DGNNH	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DC8SR	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D2FUG	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02DDOFO	Teph_atr+Sky_teph+A280	1	0	0	0	1	0	0
ITA87PB02DQDD1	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C4CC9	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EUNFK	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C45JV	Teph_atr+Sky_teph+A280	1	0	0	0	1	0	0
ITA87PB02D2S3F	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DYF08	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C9KXV	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EVXI7	Teph_atr+Sky_teph+A280	1	0	0	0	1	0	0
ITA87PB02DI1KA	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EWYK4	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DJB97	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EDJ7C	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EVZT3	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02C6DSY	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EQES7	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EDDHM	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EONKJ	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02D2XP9	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EQFVR	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02C84BH	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EQKE2	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D7Y0K	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C7AJH	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02C4P1S	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DTAW6	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DTJBO	Teph_atr+Sky_teph+A280	1	0	0	0	1	0	0
ITA87PB02D1O3L	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C9XPL	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DFZL7	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02EUW81	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D6ZJT	Teph_atr+Sky_teph+A280	1	0	0	0	1	0	0
ITA87PB02D95DV	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DSC18	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EM31P	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DG6PK	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D1021	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DXFI9	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D0H4X	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DUCPD	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DRAH8	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EUUKQ	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DSV8N	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DWQ38	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DFVQ5	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DLNWH	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EHG6I	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DU52U	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02DYNFZ	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EJFMC	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DOFJZ	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EQSPU	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C8XJP	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DDD8K	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02EWJKY	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DXADB	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02ELWNG	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EU5B9	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DVQFP	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C873O	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02C8UFB	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EOE7F	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EOQL7	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DLGHN	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EANES	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DEDN3	Teph_atr+Sky_teph+A280	1	0	0	0	1	0	0
ITA87PB02DHEWW	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02ETFR7	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02CXINT	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DAK6A	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02D3ZVB	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DXZYX	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02C0Y3X	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DHVI3	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02D17UE	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02C20IL	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DQXX2	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EX3JS	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EUK40	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D4LAX	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02C5UN9	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EXHO9	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02ECOY9	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02C5HSD	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02ECWFK	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02C1GRS	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EULRS	Teph_atr+Sky_teph+A280	1	0	0	0	1	0	0
ITA87PB02C1TU8	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02C0N29	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EOYTP	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DFMM3	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DW8IU	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EMHTO	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02ESTY1	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02CXTKI	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02D5VL8	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02D5CAF	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C6GYX	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D4UGA	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02D5TLH	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02C6DYT	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DEKA9	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02ERFCX	Teph_atr+Sky_teph+A280	1	0	0	0	1	0	0
ITA87PB02C01KC	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EUNZ7	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DZE6K	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02D5Z3C	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EWNZC	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DMJSW	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EEVYM	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C64PD	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02D71IR	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02CZ82H	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DHILI	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DA3WA	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DMDC2	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EEX2Y	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02DXTNX	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C0GFM	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EE5KP	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D92E6	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02ES3W0	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DFW4W	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EW5CT	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D3FV6	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02DQERF	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02CXHQJ	Teph_atr+Sky_teph+A280	1	0	0	0	1	0	0
ITA87PB02C6I1K	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02ECIEX	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DCIDP	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DBGFZ	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DOMEX	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DXI2E	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DWQWI	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EBFI6	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DNEKT	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D3F9Y	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DWAK8	Teph_atr+Sky_teph+A280	1	0	0	0	1	0	0
ITA87PB02ES5TB	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02DB8A8	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02CY4I0	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D905D	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EKEVU	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02CXYC4	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EQMCN	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C1Y2V	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D6P4J	Teph_atr+Sky_teph+A280	1	0	0	0	1	0	0
ITA87PB02EK3C8	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02D7ZV1	Teph_atr+Sky_teph+A280	1	0	0	0	1	0	0
ITA87PB02DJF3Z	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EMNL1	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02ERR75	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DYOFV	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EKV9F	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02D8MSW	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02D636Q	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02D1FGE	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02EWI4O	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02CYIHO	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02C5OD6	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DVJOL	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02D4PAA	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02CZYH3	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02DXEC7	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02ERZKR	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02EFWYN	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02C53LZ	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02C9SKB	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02D9PWK	Teph_atr+Sky_teph+A280	1	0	0	0	0	0	0
ITA87PB02ETOSQ	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02CYU34	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02ETE73	Teph_atr+Sky_teph+A280	1	1	0	0	1	0	11
ITA87PB02EHVR9	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
ITA87PB02ETGN2	Teph_atr+Sky_teph+A280	1	1	1	1	1	0	11
